Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;06/06/24 20:50;06/06/24 20:48;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 05:15;07/06/24 05:39;REALIZADO;;06/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;930;0;I;B77W;318;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/06/24 21:25;06/06/24 21:43;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;07/06/24 05:55;07/06/24 05:48;REALIZADO;;06/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/06/24 22:00;06/06/24 22:21;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;07/06/24 07:55;07/06/24 07:45;REALIZADO;;06/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;951;0;I;B772;288;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;06/06/24 23:35;07/06/24 00:06;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 09:15;07/06/24 09:50;REALIZADO;;06/06/24 00:00;Atraso 30-60;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/06/24 22:20;06/06/24 22:19;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;07/06/24 08:45;07/06/24 08:16;REALIZADO;;06/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;06/06/24 21:20;06/06/24 21:21;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 07:30;07/06/24 07:30;REALIZADO;;06/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;995;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;06/06/24 00:05;06/06/24 00:08;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;06/06/24 08:20;06/06/24 08:14;REALIZADO;;06/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;904;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;07/06/24 23:00;07/06/24 23:01;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;08/06/24 07:35;08/06/24 07:41;REALIZADO;;07/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;905;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;07/06/24 21:55;07/06/24 21:48;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;08/06/24 06:00;08/06/24 06:05;REALIZADO;;07/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;906;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 23:15;07/06/24 23:04;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;08/06/24 07:45;08/06/24 07:35;REALIZADO;;07/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;07/06/24 20:50;07/06/24 20:45;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 05:15;08/06/24 05:12;REALIZADO;;07/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;930;0;I;B77W;318;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 21:25;07/06/24 21:22;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;08/06/24 05:55;08/06/24 05:41;REALIZADO;;07/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 22:00;08/06/24 23:38;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;08/06/24 07:55;09/06/24 09:30;REALIZADO;;07/06/24 00:00;Atraso > 240;Atraso > 240
AAL;AMERICAN AIRLINES, INC.;951;0;I;B772;288;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;07/06/24 23:35;07/06/24 23:32;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 09:15;08/06/24 09:36;REALIZADO;;07/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 22:20;07/06/24 21:49;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;08/06/24 08:45;08/06/24 07:53;REALIZADO;;07/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;07/06/24 21:20;07/06/24 21:20;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 07:30;08/06/24 07:01;REALIZADO;;07/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;995;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;07/06/24 00:05;07/06/24 00:27;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;07/06/24 08:20;07/06/24 09:12;REALIZADO;;07/06/24 00:00;Pontual;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;904;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;08/06/24 23:00;08/06/24 22:52;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;09/06/24 07:35;09/06/24 07:17;REALIZADO;;08/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;905;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;08/06/24 21:55;08/06/24 22:16;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;09/06/24 06:00;09/06/24 06:41;REALIZADO;;08/06/24 00:00;Pontual;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;906;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 23:15;08/06/24 23:04;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;09/06/24 07:45;09/06/24 07:17;REALIZADO;;08/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;08/06/24 20:50;08/06/24 21:54;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 05:15;09/06/24 06:22;REALIZADO;;08/06/24 00:00;Atraso 60-120;Atraso 60-120
AAL;AMERICAN AIRLINES, INC.;930;0;I;B77W;318;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 21:25;08/06/24 21:21;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;09/06/24 05:55;09/06/24 05:34;REALIZADO;;08/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 22:00;08/06/24 22:19;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;09/06/24 07:55;09/06/24 07:59;REALIZADO;;08/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;951;0;I;B772;288;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;08/06/24 23:35;08/06/24 23:28;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 09:15;09/06/24 09:11;REALIZADO;;08/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 22:20;08/06/24 21:55;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;09/06/24 08:45;09/06/24 08:12;REALIZADO;;08/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;08/06/24 21:20;08/06/24 21:24;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 07:30;09/06/24 07:05;REALIZADO;;08/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;995;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;08/06/24 00:05;08/06/24 00:09;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;08/06/24 08:20;08/06/24 08:23;REALIZADO;;08/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;904;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;09/06/24 23:00;09/06/24 22:55;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;10/06/24 07:35;10/06/24 07:10;REALIZADO;;09/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;905;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;09/06/24 21:55;09/06/24 21:56;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;10/06/24 06:00;10/06/24 06:05;REALIZADO;;09/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;906;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 23:15;09/06/24 23:09;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;10/06/24 07:45;10/06/24 07:33;REALIZADO;;09/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;09/06/24 20:50;09/06/24 21:00;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 05:15;10/06/24 05:03;REALIZADO;;09/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;930;0;I;B77W;318;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 21:25;09/06/24 21:17;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;10/06/24 05:55;10/06/24 05:14;REALIZADO;;09/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 22:00;09/06/24 22:10;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;10/06/24 07:55;10/06/24 07:10;REALIZADO;;09/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;951;0;I;B772;288;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;09/06/24 23:35;09/06/24 23:36;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 09:15;10/06/24 08:57;REALIZADO;;09/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 22:20;09/06/24 21:54;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;10/06/24 08:45;10/06/24 07:53;REALIZADO;;09/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;09/06/24 21:20;10/06/24 00:03;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 07:30;10/06/24 10:06;REALIZADO;;09/06/24 00:00;Atraso 120-240;Atraso 120-240
AAL;AMERICAN AIRLINES, INC.;995;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;09/06/24 00:05;09/06/24 00:32;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;09/06/24 08:20;09/06/24 09:30;REALIZADO;;09/06/24 00:00;Pontual;Atraso 60-120
AAL;AMERICAN AIRLINES, INC.;904;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;10/06/24 23:00;10/06/24 22:48;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;11/06/24 07:35;11/06/24 07:14;REALIZADO;;10/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;905;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;10/06/24 21:55;10/06/24 21:48;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;11/06/24 06:00;11/06/24 06:04;REALIZADO;;10/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;906;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 23:15;10/06/24 23:02;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;11/06/24 07:45;11/06/24 07:29;REALIZADO;;10/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;10/06/24 20:50;10/06/24 21:48;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 05:15;11/06/24 06:00;REALIZADO;;10/06/24 00:00;Atraso 30-60;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;930;0;I;B77W;318;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 21:25;10/06/24 21:18;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;11/06/24 05:55;11/06/24 05:35;REALIZADO;;10/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 22:00;10/06/24 22:13;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;11/06/24 07:55;11/06/24 07:31;REALIZADO;;10/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;951;0;I;B772;288;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;10/06/24 23:35;10/06/24 23:34;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 09:15;11/06/24 09:33;REALIZADO;;10/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 22:20;10/06/24 21:49;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;11/06/24 08:45;11/06/24 07:53;REALIZADO;;10/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;10/06/24 21:20;10/06/24 21:46;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 07:30;11/06/24 07:43;REALIZADO;;10/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;995;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;10/06/24 00:05;10/06/24 00:03;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;10/06/24 08:20;10/06/24 08:12;REALIZADO;;10/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;904;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;11/06/24 23:00;11/06/24 22:57;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;12/06/24 07:35;12/06/24 07:31;REALIZADO;;11/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;905;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;11/06/24 21:55;11/06/24 22:07;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;12/06/24 06:00;12/06/24 06:54;REALIZADO;;11/06/24 00:00;Pontual;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;906;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 23:15;11/06/24 22:58;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;12/06/24 07:45;12/06/24 07:15;REALIZADO;;11/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;929;0;I;B77W;318;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;11/06/24 20:50;11/06/24 21:28;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;12/06/24 05:15;12/06/24 06:34;REALIZADO;;11/06/24 00:00;Atraso 30-60;Atraso 60-120
AAL;AMERICAN AIRLINES, INC.;930;0;I;B77W;318;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 21:25;11/06/24 21:26;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;12/06/24 05:55;12/06/24 05:40;REALIZADO;;11/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;950;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 22:00;11/06/24 22:12;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;12/06/24 07:55;12/06/24 07:36;REALIZADO;;11/06/24 00:00;Pontual;Antecipado
AAL;AMERICAN AIRLINES, INC.;951;0;I;B772;288;KJFK;JOHN F. KENNEDY INTERNATIONAL AIRPORT - NEW YORK, NEW YORK - ESTADOS UNIDOS DA AMÉRICA;11/06/24 23:35;11/06/24 23:35;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;12/06/24 09:15;12/06/24 09:23;REALIZADO;;11/06/24 00:00;Pontual;Pontual
AAL;AMERICAN AIRLINES, INC.;962;0;I;B789;295;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 22:20;11/06/24 21:53;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;12/06/24 08:45;12/06/24 07:50;REALIZADO;;11/06/24 00:00;Antecipado;Antecipado
AAL;AMERICAN AIRLINES, INC.;963;0;I;B789;295;KDFW;DALLAS-FORT WORTH INTERNATIONAL AIRPORT - DALLAS & FORT WORTH, TEXAS - ESTADOS UNIDOS DA AMÉRICA;11/06/24 21:20;11/06/24 22:25;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;12/06/24 07:30;12/06/24 08:42;REALIZADO;;11/06/24 00:00;Atraso 60-120;Atraso 60-120
AAL;AMERICAN AIRLINES, INC.;995;0;I;B772;288;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;11/06/24 00:05;11/06/24 00:33;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;11/06/24 08:20;11/06/24 08:54;REALIZADO;;11/06/24 00:00;Pontual;Atraso 30-60
AAL;AMERICAN AIRLINES, INC.;904;0;I;B788;295;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;12/06/24 23:00;12/06/24 22:56;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;13/06/24 07:35;13/06/24 07:46;REALIZADO;;12/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;905;0;I;B788;295;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;12/06/24 21:55;12/06/24 21:41;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;13/06/24 06:00;13/06/24 06:00;REALIZADO;;12/06/24 00:00;Antecipado;Pontual
AAL;AMERICAN AIRLINES, INC.;906;0;I;B772;288;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;12/06/24 23:15;12/06/24 23:01;KMIA;MIAMI INTERNATIONAL AIRPORT - MIAMI, FLORIDA - ESTADOS UNIDOS DA AMÉRICA;13/06/24 07:45;13/06/24 07:08;REALIZADO;;12/06/24 00:00;Antecipado;Antecipado
